,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-02-20,0,0,0,2,1
1,asciidoc-base,2023-02-20,0,0,0,2,1
2,b0rr3g0-blog,2023-02-20,0,0,0,2,1
3,cd-travis-app,2023-02-20,0,0,0,2,1
4,dbgjerez,2023-02-20,0,0,0,2,1
5,golang-azure-eventhub,2023-02-20,0,0,0,2,1
6,golang-azure-eventhub-kafka,2023-02-20,0,0,0,2,1
7,golang-gin-gonic,2023-02-20,0,0,0,2,1
8,golang-k8s-helm-helloworld,2023-02-20,2,0,0,2,1
9,golang-rest-api-cassandra,2023-02-20,2,0,0,62,41
10,helm-spring-boot-chart,2023-02-20,1,0,0,2,1
11,ic-gradle,2023-02-20,0,0,0,2,1
12,influx-telegraf-chronograf,2023-02-20,0,0,0,2,1
13,influxdb-telegraf-grafana,2023-02-20,0,0,0,2,1
14,iot-air-quality,2023-02-20,1,0,0,2,1
15,iot-devices-crud,2023-02-20,0,0,0,2,1
16,iot-esp8266-dht11,2023-02-20,0,0,0,2,1
17,iot-esp8266-irrigation-system,2023-02-20,0,0,0,2,1
18,iot-esp8266-relay-web-server,2023-02-20,0,0,0,2,1
19,iot-k8s-stack,2023-02-20,1,0,0,2,1
20,istio-wasm-filter-golang,2023-02-20,0,14,4,2,1
21,jenkins-ci,2023-02-20,3,0,0,2,1
22,jenkins-pipeline,2023-02-20,1,0,0,2,1
23,jwt,2023-02-20,1,0,0,2,1
24,kafka-gitops,2023-02-20,0,0,0,2,1
25,kops-aws,2023-02-20,4,0,0,2,1
26,kotlin-ktor,2023-02-20,7,1,1,3,2
27,kubernetes-golang-operator,2023-02-20,0,0,0,2,1
28,kubernetes-helm-operator,2023-02-20,0,0,0,2,1
29,kustomize-vs-helm,2023-02-20,4,0,0,2,1
30,library,2023-02-20,0,0,0,2,1
31,ml-github,2023-02-20,1,0,0,3,2
32,ml-learning,2023-02-20,0,0,0,2,1
33,mqtt-golang-influxdb,2023-02-20,13,0,0,2,1
34,ms-config-server,2023-02-20,0,0,0,2,1
35,ms-helm-chart,2023-02-20,1,0,0,2,1
36,ocp-HTPasswd-file-provider,2023-02-20,0,0,0,2,1
37,poc-k8s-ambassador,2023-02-20,0,0,0,2,1
38,quarkus-kafka,2023-02-20,0,0,0,2,1
39,quarkus-kotlin-example,2023-02-20,2,0,0,2,1
40,REST-Services-MySQL,2023-02-20,0,0,0,2,1
41,service-mesh-wasm-go,2023-02-20,0,0,0,2,1
42,service-mesh-workshop,2023-02-20,3,2,2,1,1
43,spring-boot-grafana,2023-02-20,0,0,0,3,2
44,spring-cloud-dataflow,2023-02-20,0,0,0,2,1
45,spring-cloud-eureka,2023-02-20,0,0,0,2,1
46,spring-cloud-ms1,2023-02-20,0,0,0,2,1
47,spring-cloud-ms2,2023-02-20,0,0,0,2,1
48,spring-data-mongodb,2023-02-20,0,0,0,2,1
49,spring-kotlin-crud,2023-02-20,6,0,0,2,1
50,ta,2023-02-20,3,0,0,2,1
51,terraform-ansible-aws,2023-02-20,0,0,0,2,1
52,uca-workshop-docker,2023-02-20,0,0,0,2,1
53,workshop-golang-grpc,2023-02-20,0,9,1,156,87
54,workshop-redhat-sso,2023-02-20,0,2,1,0,0
55,workshop-uca-aws-deploy,2023-02-20,0,0,0,2,1
56,ocp-cluster-setup,2023-02-20,0,2,1,0,0
