,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,gingonic-go-mongodb,2023-02-09,0,0,0,1,1
1,golang-azure-eventhub-kafka,2023-02-09,0,2,1,0,0
2,helm-spring-boot-chart,2023-02-09,1,0,0,2,2
3,iot-esp8266-dht11,2023-02-09,0,1,1,0,0
4,iot-esp8266-irrigation-system,2023-02-09,0,1,1,0,0
5,iot-esp8266-relay-web-server,2023-02-09,0,1,1,0,0
6,istio-wasm-filter-golang,2023-02-09,0,5,3,0,0
7,jenkins-pipeline,2023-02-09,1,0,0,1,1
8,kotlin-ktor,2023-02-09,7,2,1,1,1
9,kustomize-vs-helm,2023-02-09,4,3,1,1,1
10,mqtt-golang-influxdb,2023-02-09,13,10,1,1,1
11,ocp-HTPasswd-file-provider,2023-02-09,0,5,1,0,0
12,quarkus-kafka,2023-02-09,0,8,1,0,0
13,quarkus-kotlin-example,2023-02-09,2,2,1,0,0
14,service-mesh-workshop,2023-02-09,3,9,4,9,2
15,spring-cloud-eureka,2023-02-09,0,0,0,1,1
16,terraform-ansible-aws,2023-02-09,0,0,0,1,1
17,workshop-golang-grpc,2023-02-09,0,14,1,60,6
18,workshop-service-mesh-doc,2023-02-09,0,1,1,0,0
19,ocp-cluster-setup,2023-02-09,0,1,1,0,0
