,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,cd-travis-app,2023-11-04,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-11-04,2,8,2,0,0
2,golang-rest-api-cassandra,2023-11-04,2,17,1,1,1
3,influx-telegraf-chronograf,2023-11-04,0,0,0,1,1
4,iot-air-quality,2023-11-04,1,0,0,1,1
5,iot-devices-crud,2023-11-04,0,1,1,0,0
6,iot-k8s-stack,2023-11-04,1,0,0,2,2
7,jenkins-pipeline,2023-11-04,1,0,0,1,1
8,kotlin-ktor,2023-11-04,8,0,0,2,1
9,ml-github,2023-11-04,1,0,0,5,3
10,mqtt-golang-influxdb,2023-11-04,16,0,0,1,1
11,ocp-logging,2023-11-04,1,0,0,2,2
12,workshop-uca-aws-deploy,2023-11-04,0,0,0,1,1
13,redhat-workshop-deployment-strategies,2023-11-04,2,0,0,1,1
