,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-11-29,2,6,2,2,2
1,iot-k8s-stack,2023-11-29,1,1,1,0,0
2,jenkins-ci,2023-11-29,3,0,0,1,1
3,kotlin-ktor,2023-11-29,8,24,2,0,0
4,ml-github,2023-11-29,1,0,0,3,2
5,mqtt-golang-influxdb,2023-11-29,16,1,1,0,0
6,ocp-logging,2023-11-29,1,6,5,1,1
7,quarkus-kafka,2023-11-29,1,5,1,0,0
8,quarkus-kotlin-example,2023-11-29,2,12,1,0,0
9,semantic-versioning-cli,2023-11-29,4,8,1,0,0
10,spring-boot-grafana,2023-11-29,0,9,1,0,0
11,workshop-cdc,2023-11-29,3,78,3,3,2
12,workshop-keda,2023-11-29,1,0,0,1,1
13,workshop-redhat-sso,2023-11-29,0,0,0,1,1
14,workshop-tekton-argocd,2023-11-29,0,0,0,1,1
15,workshop-tekton-argocd-app-quarkus,2023-11-29,0,0,0,1,1
16,workshop-tekton-argocd-app-quarkus-config,2023-11-29,0,0,0,1,1
