,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-11-05,2,0,0,1,1
1,helm-spring-boot-chart,2023-11-05,1,0,0,1,1
2,istio-wasm-filter-golang,2023-11-05,1,0,0,1,1
3,kotlin-ktor,2023-11-05,8,0,0,1,1
4,kustomize-vs-helm,2023-11-05,4,0,0,1,1
5,ml-github,2023-11-05,1,0,0,6,4
6,ms-helm-chart,2023-11-05,1,0,0,1,1
7,ocp-logging,2023-11-05,1,1,1,2,2
8,ocp-monitoring-golang,2023-11-05,1,0,0,1,1
9,REST-Services-MySQL,2023-11-05,0,0,0,1,1
10,semantic-versioning-cli,2023-11-05,4,0,0,1,1
11,uca-workshop-docker,2023-11-05,0,0,0,1,1
12,workshop-redhat-sso,2023-11-05,0,0,0,1,1
13,workshop-tekton-argocd,2023-11-05,0,4,1,0,0
