,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub-kafka,2023-11-06,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-11-06,2,2,1,0,0
2,golang-rest-api-cassandra,2023-11-06,2,1,1,0,0
3,iot-air-quality,2023-11-06,1,0,0,1,1
4,iot-k8s-stack,2023-11-06,1,0,0,1,1
5,kotlin-ktor,2023-11-06,8,13,1,1,1
6,ml-github,2023-11-06,1,0,0,5,4
7,ocp-logging,2023-11-06,1,1,1,1,1
8,quarkus-kafka,2023-11-06,1,2,1,0,0
9,quarkus-kotlin-example,2023-11-06,2,8,1,0,0
10,workshop-amq-streams,2023-11-06,1,15,1,0,0
11,workshop-cdc,2023-11-06,0,135,21,1,1
12,workshop-keda,2023-11-06,1,11,1,1,1
13,workshop-redhat-sso,2023-11-06,0,0,0,1,1
14,workshop-tekton-argocd,2023-11-06,0,4,1,0,0
15,dstrategies-frontend,2023-11-06,0,1,1,0,0
16,ocp-cluster-setup,2023-11-06,1,0,0,1,1
