,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,ansible-bootstrap-workstation,2022-09-24,0,4,1,3,2
1,golang-k8s-helm-helloworld,2022-09-24,2,0,0,1,1
2,golang-rest-api-cassandra,2022-09-24,2,0,0,1,1
3,jwt,2022-09-24,1,0,0,1,1
4,kotlin-ktor,2022-09-24,6,3,2,0,0
5,kustomize-vs-helm,2022-09-24,4,4,1,0,0
6,ml-github,2022-09-24,1,0,0,3,2
7,mqtt-golang-influxdb,2022-09-24,12,0,0,2,2
8,pelorus-workshop,2022-09-24,0,1,1,0,0
9,quarkus-kotlin-example,2022-09-24,2,1,1,0,0
10,ta,2022-09-24,3,2,1,2,2
