,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,ansible-bootstrap-workstation,2022-09-30,0,5,1,0,0
1,golang-k8s-helm-helloworld,2022-09-30,2,0,0,1,1
2,golang-rest-api-cassandra,2022-09-30,2,4,1,111,55
3,iot-devices-crud,2022-09-30,0,0,0,55,35
4,istio-wasm-filter-golang,2022-09-30,0,2,2,0,0
5,kotlin-ktor,2022-09-30,6,16,2,0,0
6,kubernetes-golang-operator,2022-09-30,0,6,1,0,0
7,kustomize-vs-helm,2022-09-30,4,0,0,1,1
8,ml-github,2022-09-30,1,0,0,1,1
9,mqtt-golang-influxdb,2022-09-30,12,0,0,59,33
10,quarkus-kotlin-example,2022-09-30,2,34,2,0,0
11,ta,2022-09-30,3,0,0,55,30
