,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2022-07-14,0,1,1,0,0
1,golang-k8s-helm-helloworld,2022-07-14,2,42,3,0,0
2,golang-rest-api-cassandra,2022-07-14,2,1,1,93,57
3,iot-devices-crud,2022-07-14,0,0,0,33,23
4,iot-esp8266-irrigation-system,2022-07-14,0,3,1,0,0
5,kustomize-vs-helm,2022-07-14,3,1,1,0,0
6,ml-github,2022-07-14,1,5,1,6,2
7,ocp-monitoring-golang,2022-07-14,1,133,25,26,8
8,pelorus-workshop,2022-07-14,0,4,1,0,0
9,quarkus-kotlin-example,2022-07-14,2,29,1,0,0
10,REST-Services-MySQL,2022-07-14,0,0,0,1,1
11,ta,2022-07-14,3,0,0,1,1
12,spring-cloud-config,2022-07-14,0,0,0,1,1
