,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2022-07-22,0,1,1,0,0
1,golang-gin-gonic,2022-07-22,0,0,0,1,1
2,golang-rest-api-cassandra,2022-07-22,2,0,0,68,39
3,iot-devices-crud,2022-07-22,0,0,0,36,20
4,istio-wasm-filter-golang,2022-07-22,0,3,1,0,0
5,kustomize-vs-helm,2022-07-22,3,0,0,1,1
6,ml-github,2022-07-22,1,2,1,4,3
7,mqtt-golang-influxdb,2022-07-22,10,0,0,35,25
8,pelorus-workshop,2022-07-22,0,0,0,1,1
9,service-mesh-wasm-go,2022-07-22,0,0,0,1,1
10,ta,2022-07-22,3,0,0,36,25
