,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2022-07-25,0,2,1,0,0
1,DO180-apps,2022-07-25,0,2,1,2,1
2,golang-k8s-helm-helloworld,2022-07-25,2,0,0,1,1
3,golang-rest-api-cassandra,2022-07-25,2,0,0,17,14
4,iot-devices-crud,2022-07-25,0,0,0,17,15
5,istio-wasm-filter-golang,2022-07-25,0,7,2,0,0
6,kotlin-ktor,2022-07-25,6,29,2,0,0
7,kustomize-vs-helm,2022-07-25,3,1,1,0,0
8,ml-github,2022-07-25,1,13,1,9,5
9,mqtt-golang-influxdb,2022-07-25,11,2,2,0,0
10,ms-helm-chart,2022-07-25,1,2,1,0,0
11,ocp-HTPasswd-file-provider,2022-07-25,0,0,0,1,1
12,quarkus-kotlin-example,2022-07-25,2,1,1,0,0
13,spring-kotlin-crud,2022-07-25,6,1,1,0,0
