,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-k8s-helm-helloworld,2024-04-09,2,0,0,1,1
1,istio-wasm-filter-golang,2024-04-09,1,11,1,0,0
2,kotlin-ktor,2024-04-09,7,4,3,1,1
3,ml-github,2024-04-09,1,0,0,1,1
4,mqtt-golang-influxdb,2024-04-09,17,2,2,0,0
5,terraform-ansible-aws,2024-04-09,0,0,0,1,1
6,workshop-tekton-argocd,2024-04-09,0,9,2,0,0
7,workshop-tekton-argocd-app-quarkus,2024-04-09,0,7,1,0,0
8,workshop-tekton-argocd-app-quarkus-config,2024-04-09,0,8,1,0,0
9,workshop-uca-aws-deploy,2024-04-09,0,0,0,1,1
