,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,gingonic-go-mongodb,2024-04-03,0,0,0,1,1
1,golang-gin-gonic,2024-04-03,0,0,0,1,1
2,golang-rest-api-cassandra,2024-04-03,2,0,0,1,1
3,ic-gradle,2024-04-03,0,0,0,1,1
4,istio-wasm-filter-golang,2024-04-03,1,3,1,0,0
5,ml-github,2024-04-03,1,0,0,1,1
6,REST-Services-MySQL,2024-04-03,0,0,0,1,1
7,semantic-versioning-cli,2024-04-03,5,0,0,1,1
8,workshop-argo-rollouts-doc,2024-04-03,1,2,1,0,0
9,redhat-workshop-deployment-strategies,2024-04-03,2,1,1,0,0
