,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2024-01-20,0,0,0,1,1
1,b0rr3g0-blog,2024-01-20,0,0,0,1,1
2,cd-travis-app,2024-01-20,0,0,0,1,1
3,gingonic-go-mongodb,2024-01-20,0,0,0,1,1
4,golang-gin-gonic,2024-01-20,0,0,0,1,1
5,golang-rest-api-cassandra,2024-01-20,2,0,0,1,1
6,helm-spring-boot-chart,2024-01-20,1,0,0,1,1
7,ic-gradle,2024-01-20,0,0,0,1,1
8,influx-telegraf-chronograf,2024-01-20,0,0,0,1,1
9,iot-devices-crud,2024-01-20,0,0,0,1,1
10,iot-esp8266-irrigation-system,2024-01-20,0,0,0,1,1
11,istio-wasm-filter-golang,2024-01-20,1,0,0,1,1
12,jenkins-ci,2024-01-20,3,0,0,1,1
13,jenkins-pipeline,2024-01-20,1,0,0,1,1
14,library,2024-01-20,0,0,0,1,1
15,ml-github,2024-01-20,1,0,0,2,1
16,mqtt-golang-influxdb,2024-01-20,15,0,0,1,1
17,quarkus-kafka,2024-01-20,1,0,0,1,1
18,REST-Services-MySQL,2024-01-20,0,0,0,1,1
19,service-mesh-wasm-go,2024-01-20,0,0,0,1,1
20,spring-boot-grafana,2024-01-20,0,0,0,1,1
21,spring-cloud-eureka,2024-01-20,0,0,0,1,1
22,spring-cloud-ms1,2024-01-20,0,0,0,1,1
23,spring-cloud-ms2,2024-01-20,0,0,0,1,1
24,spring-data-mongodb,2024-01-20,0,0,0,1,1
25,ta,2024-01-20,3,0,0,1,1
26,workshop-cdc,2024-01-20,3,1,1,0,0
27,workshop-uca-aws-deploy,2024-01-20,0,0,0,1,1
28,dstrategies-app-deployment,2024-01-20,0,0,0,1,1
29,redhat-workshop-deployment-strategies,2024-01-20,2,0,0,1,1
