,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-01-23,0,13,2,11,6
1,golang-rest-api-cassandra,2024-01-23,2,13,1,0,0
2,jenkins-ci,2024-01-23,3,0,0,1,1
3,kotlin-ktor,2024-01-23,8,27,1,0,0
4,ml-github,2024-01-23,1,0,0,2,1
5,spring-cloud-ms2,2024-01-23,0,0,0,1,1
6,workshop-amq-streams,2024-01-23,1,33,1,1,1
7,workshop-argo-rollouts-resources,2024-01-23,1,0,0,1,1
8,workshop-cdc,2024-01-23,3,4,1,1,1
9,redhat-workshop-deployment-strategies,2024-01-23,2,0,0,1,1
