,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-01-08,0,1,1,1,1
1,iot-k8s-stack,2024-01-08,1,10,1,0,0
2,kops-aws,2024-01-08,4,0,0,1,1
3,kustomize-vs-helm,2024-01-08,4,3,2,0,0
4,ml-github,2024-01-08,1,0,0,3,3
5,mqtt-golang-influxdb,2024-01-08,15,2,1,0,0
6,semantic-versioning-cli,2024-01-08,4,0,0,1,1
7,workshop-amq-streams,2024-01-08,1,0,0,2,1
8,workshop-argocd,2024-01-08,0,0,0,1,1
9,workshop-cdc,2024-01-08,3,6,2,1,1
10,workshop-rhbk,2024-01-08,0,3,1,5,2
