,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-01-11,0,5,2,2,2
1,b0rr3g0-blog,2024-01-11,0,0,0,1,1
2,cd-travis-app,2024-01-11,0,0,0,1,1
3,gingonic-go-mongodb,2024-01-11,0,0,0,1,1
4,golang-k8s-helm-helloworld,2024-01-11,2,0,0,1,1
5,golang-rest-api-cassandra,2024-01-11,2,1,1,2,2
6,iot-air-quality,2024-01-11,1,0,0,1,1
7,iot-devices-crud,2024-01-11,0,0,0,1,1
8,iot-esp8266-dht11,2024-01-11,0,0,0,1,1
9,iot-esp8266-relay-web-server,2024-01-11,0,0,0,1,1
10,jenkins-ci,2024-01-11,3,0,0,1,1
11,kotlin-ktor,2024-01-11,8,33,1,0,0
12,ml-github,2024-01-11,1,1,1,1,1
13,mqtt-golang-influxdb,2024-01-11,15,3,1,1,1
14,ocp-monitoring-golang,2024-01-11,1,0,0,1,1
15,semantic-versioning-cli,2024-01-11,4,0,0,1,1
16,ta,2024-01-11,3,0,0,1,1
17,workshop-rhbk,2024-01-11,0,2,1,5,3
18,workshop-tekton-argocd-app-quarkus-config,2024-01-11,0,0,0,1,1
