,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2024-01-13,0,0,0,1,1
1,ansible-bootstrap-workstation,2024-01-13,0,0,0,1,1
2,asciidoc-base,2024-01-13,0,0,0,1,1
3,golang-azure-eventhub-kafka,2024-01-13,0,0,0,1,1
4,ic-gradle,2024-01-13,0,0,0,1,1
5,influxdb-telegraf-grafana,2024-01-13,0,0,0,1,1
6,istio-wasm-filter-golang,2024-01-13,1,0,0,2,2
7,jwt,2024-01-13,1,0,0,1,1
8,kustomize-vs-helm,2024-01-13,4,0,0,1,1
9,library,2024-01-13,0,0,0,1,1
10,mqtt-golang-influxdb,2024-01-13,15,1,1,0,0
11,ms-helm-chart,2024-01-13,1,0,0,1,1
12,ocp-HTPasswd-file-provider,2024-01-13,0,0,0,1,1
13,pelorus-workshop,2024-01-13,0,0,0,1,1
14,spring-cloud-dataflow,2024-01-13,0,0,0,1,1
15,spring-kotlin-crud,2024-01-13,7,11,1,1,1
16,ta,2024-01-13,3,0,0,1,1
17,uca-workshop-docker,2024-01-13,0,0,0,1,1
18,workshop-keda,2024-01-13,1,0,0,1,1
19,workshop-tekton-argocd-app-quarkus-config,2024-01-13,0,0,0,1,1
20,workshop-uca-aws-deploy,2024-01-13,0,0,0,1,1
21,dstrategies-frontend,2024-01-13,0,0,0,1,1
22,ocp-cluster-setup,2024-01-13,1,0,0,1,1
23,redhat-workshop-deployment-strategies,2024-01-13,2,0,0,1,1
