,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-01-09,0,15,1,0,0
1,golang-gin-gonic,2024-01-09,0,1,1,0,0
2,istio-wasm-filter-golang,2024-01-09,1,3,1,0,0
3,jenkins-ci,2024-01-09,3,0,0,1,1
4,jenkins-pipeline,2024-01-09,1,0,0,1,1
5,kotlin-ktor,2024-01-09,8,3,1,0,0
6,ml-github,2024-01-09,1,0,0,3,1
7,mqtt-golang-influxdb,2024-01-09,15,1,1,1,1
8,workshop-amq-streams,2024-01-09,1,0,0,4,2
9,workshop-rhbk,2024-01-09,0,22,2,2,1
10,dstrategies-frontend,2024-01-09,0,0,0,1,1
