,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,ansible-bootstrap-workstation,2024-01-01,0,0,0,2,1
1,b0rr3g0-blog,2024-01-01,0,0,0,1,1
2,dbgjerez,2024-01-01,0,0,0,1,1
3,golang-azure-eventhub,2024-01-01,0,0,0,2,1
4,golang-azure-eventhub-kafka,2024-01-01,0,0,0,2,1
5,golang-k8s-helm-helloworld,2024-01-01,2,16,1,0,0
6,golang-rest-api-cassandra,2024-01-01,2,15,1,2,1
7,ic-gradle,2024-01-01,0,0,0,2,1
8,influxdb-telegraf-grafana,2024-01-01,0,0,0,2,1
9,iot-esp8266-dht11,2024-01-01,0,0,0,2,1
10,istio-wasm-filter-golang,2024-01-01,1,0,0,2,1
11,jenkins-ci,2024-01-01,3,0,0,1,1
12,kops-aws,2024-01-01,4,0,0,2,1
13,kustomize-vs-helm,2024-01-01,4,0,0,2,1
14,library,2024-01-01,0,0,0,2,1
15,ml-github,2024-01-01,1,0,0,1,1
16,mqtt-golang-influxdb,2024-01-01,15,6,1,2,1
17,ocp-HTPasswd-file-provider,2024-01-01,0,0,0,2,1
18,pelorus-workshop,2024-01-01,0,0,0,2,1
19,quarkus-kotlin-example,2024-01-01,2,0,0,4,2
20,spring-cloud-eureka,2024-01-01,0,0,0,2,1
21,spring-cloud-ms2,2024-01-01,0,0,0,2,1
22,spring-kotlin-crud,2024-01-01,7,0,0,2,1
23,terraform-ansible-aws,2024-01-01,0,0,0,2,1
24,uca-workshop-docker,2024-01-01,0,0,0,4,2
25,workshop-amq-streams,2024-01-01,1,0,0,2,1
26,workshop-keda,2024-01-01,1,0,0,2,1
27,workshop-redhat-sso,2024-01-01,0,0,0,2,1
28,workshop-tekton-argocd,2024-01-01,0,0,0,3,2
29,workshop-tekton-argocd-app-quarkus,2024-01-01,0,0,0,2,1
30,workshop-uca-aws-deploy,2024-01-01,0,0,0,2,1
31,spring-cloud,2024-01-01,0,0,0,2,1
32,dstrategies-frontend,2024-01-01,0,0,0,2,1
33,ocp-cluster-setup,2024-01-01,1,0,0,2,1
34,ProyectoEncuesta,2024-01-01,0,0,0,2,1
