,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,iot-devices-crud,2022-12-27,0,0,0,30,26
1,istio-wasm-filter-golang,2022-12-27,0,2,1,0,0
2,mqtt-golang-influxdb,2022-12-27,13,0,0,30,20
3,quarkus-kotlin-example,2022-12-27,2,1,1,0,0
4,spring-kotlin-crud,2022-12-27,6,0,0,1,1
5,ta,2022-12-27,3,0,0,1,1
6,dstrategies-app-deployment,2022-12-27,0,5,1,4,3
7,dstrategies-frontend,2022-12-27,0,19,1,0,0
8,ocp-cluster-setup,2022-12-27,1,0,0,1,1
9,redhat-workshop-deployment-strategies,2022-12-27,0,28,2,17,8
