,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2022-12-23,0,0,0,1,1
1,golang-azure-eventhub-kafka,2022-12-23,0,0,0,1,1
2,iot-devices-crud,2022-12-23,0,0,0,1,1
3,iot-esp8266-relay-web-server,2022-12-23,0,0,0,1,1
4,istio-wasm-filter-golang,2022-12-23,0,1,1,0,0
5,jenkins-pipeline,2022-12-23,1,0,0,1,1
6,kubernetes-pipeline-plugin,2022-12-23,0,0,0,1,1
7,mqtt-golang-influxdb,2022-12-23,13,1,1,1,1
8,spring-cloud-ms1,2022-12-23,0,0,0,1,1
9,workshop-uca-aws-deploy,2022-12-23,0,0,0,1,1
10,dstrategies-app-deployment,2022-12-23,0,21,3,7,4
11,dstrategies-back,2022-12-23,0,1,1,0,0
12,ocp-cluster-setup,2022-12-23,1,30,3,31,7
13,redhat-workshop-deployment-strategies,2022-12-23,0,7,1,9,4
