,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2022-12-13,2,1,1,59,30
1,iot-devices-crud,2022-12-13,0,0,0,60,28
2,istio-wasm-filter-golang,2022-12-13,0,1,1,0,0
3,kotlin-ktor,2022-12-13,7,13,2,0,0
4,kustomize-vs-helm,2022-12-13,4,6,1,0,0
5,mqtt-golang-influxdb,2022-12-13,13,13,1,62,30
6,pelorus-workshop,2022-12-13,0,0,0,2,1
7,quarkus-kotlin-example,2022-12-13,2,2,1,0,0
8,semantic-versioning-cli,2022-12-13,2,17,1,3,2
9,spring-cloud-ms1,2022-12-13,0,0,0,1,1
10,spring-cloud-ms2,2022-12-13,0,0,0,1,1
11,dstrategies-frontend,2022-12-13,0,0,0,1,1
12,dstrategies-helm-chart,2022-12-13,0,36,2,1,1
13,ocp-cluster-setup,2022-12-13,0,7,1,0,0
