,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2022-12-05,2,1,1,36,26
1,iot-esp8266-relay-web-server,2022-12-05,0,1,1,0,0
2,kustomize-vs-helm,2022-12-05,4,2,1,0,0
3,library,2022-12-05,0,0,0,1,1
4,mqtt-golang-influxdb,2022-12-05,13,0,0,45,32
5,spring-cloud-ms1,2022-12-05,0,0,0,1,1
6,spring-data-mongodb,2022-12-05,0,0,0,1,1
7,ta,2022-12-05,3,0,0,34,26
8,dstrategies-back,2022-12-05,0,3,1,0,0
9,dstrategies-frontend,2022-12-05,0,1,1,0,0
10,dstrategies-helm-chart,2022-12-05,0,4,1,3,2
