,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-05-19,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-05-19,2,2,1,0,0
2,golang-rest-api-cassandra,2023-05-19,2,4,2,12,9
3,iot-esp8266-dht11,2023-05-19,0,0,0,1,1
4,kotlin-ktor,2023-05-19,7,44,3,0,0
5,licence-plate-workshop,2023-05-19,0,4,1,0,0
6,mqtt-golang-influxdb,2023-05-19,14,1,1,53,41
7,semantic-versioning-cli,2023-05-19,4,1,1,0,0
8,service-mesh-wasm-go,2023-05-19,0,0,0,1,1
9,service-mesh-workshop,2023-05-19,3,20,2,1,1
10,workshop-amq-streams,2023-05-19,0,1,1,0,0
11,workshop-keda,2023-05-19,0,6,1,0,0
12,workshop-tekton-argocd,2023-05-19,0,1,1,0,0
13,dstrategies-app-deployment,2023-05-19,0,50,1,0,0
14,ocp-cluster-setup,2023-05-19,1,2,1,3,2
