,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub,2023-05-11,0,0,0,1,1
1,golang-rest-api-cassandra,2023-05-11,2,0,0,1,1
2,iot-devices-crud,2023-05-11,0,0,0,18,15
3,kotlin-ktor,2023-05-11,7,17,2,0,0
4,ml-github,2023-05-11,1,0,0,2,1
5,quarkus-kotlin-example,2023-05-11,2,8,1,0,0
6,spring-kotlin-crud,2023-05-11,7,1,1,1,1
7,workshop-keda,2023-05-11,0,0,0,1,1
8,dstrategies-app-deployment,2023-05-11,0,2,1,0,0
9,redhat-workshop-deployment-strategies,2023-05-11,2,1,1,0,0
