,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-05-24,0,0,0,2,1
1,gingonic-go-mongodb,2023-05-24,0,5,1,0,0
2,golang-azure-eventhub-kafka,2023-05-24,0,0,0,2,1
3,golang-k8s-helm-helloworld,2023-05-24,2,9,1,0,0
4,golang-rest-api-cassandra,2023-05-24,2,0,0,2,1
5,helm-spring-boot-chart,2023-05-24,1,1,1,2,1
6,influx-telegraf-chronograf,2023-05-24,0,0,0,2,1
7,iot-air-quality,2023-05-24,1,0,0,4,2
8,iot-esp8266-dht11,2023-05-24,0,0,0,2,1
9,istio-wasm-filter-golang,2023-05-24,1,4,2,2,1
10,jenkins-ci,2023-05-24,3,0,0,2,1
11,kotlin-ktor,2023-05-24,7,43,3,0,0
12,kustomize-vs-helm,2023-05-24,4,28,1,0,0
13,licence-plate-workshop,2023-05-24,0,1,1,0,0
14,mqtt-golang-influxdb,2023-05-24,14,4,1,0,0
15,pelorus-workshop,2023-05-24,0,0,0,2,1
16,quarkus-kafka,2023-05-24,1,0,0,2,1
17,quarkus-kotlin-example,2023-05-24,2,0,0,2,1
18,REST-Services-MySQL,2023-05-24,0,0,0,2,1
19,service-mesh-workshop,2023-05-24,3,0,0,1,1
20,spring-cloud-eureka,2023-05-24,0,0,0,2,1
21,spring-cloud-ms1,2023-05-24,0,0,0,2,1
22,spring-cloud-ms2,2023-05-24,0,0,0,2,1
23,spring-data-mongodb,2023-05-24,0,0,0,2,1
24,spring-kotlin-crud,2023-05-24,7,0,0,2,1
25,ta,2023-05-24,3,0,0,12,11
26,terraform-ansible-aws,2023-05-24,0,0,0,2,1
27,uca-workshop-docker,2023-05-24,0,0,0,2,1
28,workshop-tekton-argocd,2023-05-24,0,0,0,1,1
29,dstrategies-frontend,2023-05-24,0,0,0,2,1
30,ProyectoEncuesta,2023-05-24,0,0,0,2,1
