,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,cd-travis-app,2023-05-16,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-05-16,2,0,0,1,1
2,golang-rest-api-cassandra,2023-05-16,2,1,1,64,53
3,helm-spring-boot-chart,2023-05-16,1,1,1,0,0
4,iot-devices-crud,2023-05-16,0,1,1,0,0
5,istio-wasm-filter-golang,2023-05-16,1,4,2,0,0
6,kustomize-vs-helm,2023-05-16,4,29,2,0,0
7,ml-github,2023-05-16,1,0,0,2,1
8,mqtt-golang-influxdb,2023-05-16,14,65,1,1,1
9,quarkus-kafka,2023-05-16,1,0,0,1,1
10,quarkus-kotlin-example,2023-05-16,2,5,1,0,0
11,workshop-amq-streams,2023-05-16,0,1,1,0,0
12,workshop-keda,2023-05-16,0,18,1,0,0
13,workshop-tekton-argocd,2023-05-16,0,10,2,0,0
14,dstrategies-app-deployment,2023-05-16,0,1,1,0,0
15,ocp-cluster-setup,2023-05-16,1,1,1,0,0
16,redhat-workshop-deployment-strategies,2023-05-16,2,1,1,0,0
