,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-05-28,2,0,0,17,16
1,influx-telegraf-chronograf,2023-05-28,0,0,0,1,1
2,influxdb-telegraf-grafana,2023-05-28,0,0,0,1,1
3,iot-devices-crud,2023-05-28,0,0,0,1,1
4,iot-esp8266-dht11,2023-05-28,0,0,0,1,1
5,iot-esp8266-irrigation-system,2023-05-28,0,0,0,1,1
6,iot-esp8266-relay-web-server,2023-05-28,0,0,0,1,1
7,jenkins-ci,2023-05-28,3,0,0,1,1
8,kotlin-ktor,2023-05-28,7,1,1,0,0
9,mqtt-golang-influxdb,2023-05-28,14,1,1,19,16
10,semantic-versioning-cli,2023-05-28,4,0,0,1,1
11,spring-cloud-dataflow,2023-05-28,0,0,0,1,1
12,spring-kotlin-crud,2023-05-28,7,0,0,2,2
13,terraform-aws-demo,2023-05-28,0,0,0,1,1
14,uca-workshop-docker,2023-05-28,0,0,0,1,1
15,workshop-golang-grpc,2023-05-28,0,0,0,17,14
16,spring-cloud,2023-05-28,0,0,0,1,1
17,spring-cloud-config,2023-05-28,0,0,0,1,1
